slope_deg,longitudinal_accel_mps2,speed_mps,turn_radius_m,yaw_rate_radps,lateral_accel_mps2,required_uphill_force_n,motor_torque_each_nm,continuous_torque_safety_factor,traction_safety_factor,resultant_lean_deg,inner_wheel_speed_mps,outer_wheel_speed_mps,head_combined_load_n,magnetic_retention_safety_factor,pass,check_continuous_torque,check_wheel_shell_traction,check_resultant_lean,check_wheel_speed,check_magnetic_head_combined_shock
0.5,0.3,0.3,0.8,0.37499999999999994,0.11249999999999998,5.992862849648196,0.19976209498827321,3.003572825140937,18.68889757865472,2.345464907658859,0.241875,0.35812499999999997,17.190680617788097,2.326842135535338,True,True,True,True,True,True
0.5,0.4,0.3,0.8,0.37499999999999994,0.11249999999999998,6.919162849648196,0.23063876165493988,2.6014707835522626,16.186929319880747,2.9097635101910315,0.241875,0.35812499999999997,17.190680617788097,2.326842135535338,True,True,True,True,True,True
0.5,0.5,0.3,0.8,0.37499999999999994,0.11249999999999998,7.845462849648197,0.26151542832160657,2.294319703624261,14.275767044773179,3.4796797663218353,0.241875,0.35812499999999997,17.190680617788097,2.326842135535338,True,True,True,True,True,True
0.5,0.6,0.3,0.8,0.37499999999999994,0.11249999999999998,8.771762849648196,0.29239209498827323,2.0520390608510253,12.76824304529527,4.05247364723351,0.241875,0.35812499999999997,17.190680617788097,2.326842135535338,True,True,True,True,True,True
0.5,0.7,0.3,0.8,0.37499999999999994,0.11249999999999998,9.698062849648196,0.3232687616549399,1.8560407659817302,11.548698099441879,4.626692927346014,0.241875,0.35812499999999997,17.190680617788097,2.326842135535338,False,False,True,True,True,True
1.0,0.0,0.3,0.8,0.37499999999999994,0.11249999999999998,3.93787057508203,0.13126235250273435,4.570998375086271,28.441767667203464,1.1966383390699664,0.241875,0.35812499999999997,17.190680617788097,2.326842135535338,True,True,True,True,True,True
1.0,0.1,0.3,0.8,0.37499999999999994,0.11249999999999998,4.8641705750820305,0.16213901916940102,3.700528121322399,23.025508310450483,1.7148950714333886,0.241875,0.35812499999999997,17.190680617788097,2.326842135535338,True,True,True,True,True,True
1.0,0.2,0.3,0.8,0.37499999999999994,0.11249999999999998,5.790470575082031,0.1930156858360677,3.1085556461436643,19.342124020449468,2.2650494775692547,0.241875,0.35812499999999997,17.190680617788097,2.326842135535338,True,True,True,True,True,True
1.0,0.3,0.3,0.8,0.37499999999999994,0.11249999999999998,6.71677057508203,0.22389235250273437,2.6798592863625044,16.674680004033362,2.8282289538142846,0.241875,0.35812499999999997,17.190680617788097,2.326842135535338,True,True,True,True,True,True
1.0,0.4,0.3,0.8,0.37499999999999994,0.11249999999999998,7.64307057508203,0.25476901916940103,2.355074419786685,14.653796389783821,3.39761383834962,0.241875,0.35812499999999997,17.190680617788097,2.326842135535338,True,True,True,True,True,True
1.0,0.5,0.3,0.8,0.37499999999999994,0.11249999999999998,8.569370575082031,0.28564568583606775,2.1005043301943664,13.069804721209396,3.9701666968368667,0.241875,0.35812499999999997,17.190680617788097,2.326842135535338,True,True,True,True,True,True
1.0,0.6,0.3,0.8,0.37499999999999994,0.11249999999999998,9.49567057508203,0.31652235250273436,1.8956007222106588,11.794848938199655,4.544308149788688,0.241875,0.35812499999999997,17.190680617788097,2.326842135535338,False,False,True,True,True,True
