time_s,x_m,y_m,heading_deg,left_mps,right_mps
2.1399999999999983,0.24514944237575442,0.5748181838609225,45.97986305924862,0.241875,0.35812499999999997
2.149999999999998,0.24731453178175958,0.5768948128273015,46.194722232422684,0.241875,0.35812499999999997
2.159999999999998,0.24948739330487002,0.5789633081261567,46.40958140559674,0.241875,0.35812499999999997
2.1699999999999977,0.25166799638925635,0.5810236406693071,46.6244405787708,0.241875,0.35812499999999997
2.1799999999999975,0.25385631037022366,0.5830757814833604,46.839299751944864,0.241875,0.35812499999999997
2.1899999999999973,0.2560523044746426,0.58511970171012,47.05415892511893,0.241875,0.35812499999999997
2.199999999999997,0.25825594782138234,0.5871553726069915,47.26901809829298,0.241875,0.35812499999999997
2.209999999999997,0.2604672094217446,0.5891827655473865,47.483877271467044,0.241875,0.35812499999999997
2.2199999999999966,0.2626860581798996,0.5912018520211251,47.698736444641106,0.241875,0.35812499999999997
2.2299999999999964,0.26491246289332315,0.5932126036348371,47.91359561781517,0.241875,0.35812499999999997
2.239999999999996,0.2671463922532357,0.595214992112361,48.128454790989224,0.241875,0.35812499999999997
2.249999999999996,0.2693878148450425,0.5972089892951419,48.343313964163286,0.241875,0.35812499999999997
2.259999999999996,0.2716366991487752,0.5991945671426272,48.55817313733735,0.241875,0.35812499999999997
2.2699999999999956,0.27389301353953543,0.6011716977326612,48.773032310511404,0.241875,0.35812499999999997
2.2799999999999954,0.2761567262879392,0.6031403532618776,48.987891483685466,0.241875,0.35812499999999997
2.289999999999995,0.2784278055605633,0.6051005060460904,49.20275065685953,0.241875,0.35812499999999997
2.299999999999995,0.28070621942039287,0.6070521285206835,49.41760983003359,0.241875,0.35812499999999997
2.3099999999999947,0.28299193582727056,0.6089951932409978,49.632469003207646,0.241875,0.35812499999999997
2.3199999999999945,0.2852849226383471,0.6109296728827178,49.84732817638171,0.241875,0.35812499999999997
2.3299999999999943,0.2875851476085332,0.6128555402422554,50.06218734955577,0.241875,0.35812499999999997
2.339999999999994,0.28989257839095317,0.6147727682371327,50.27704652272983,0.241875,0.35812499999999997
2.349999999999994,0.2922071825373996,0.6166813299063624,50.49190569590389,0.241875,0.35812499999999997
2.3599999999999937,0.29452892749878984,0.6185811984108276,50.70676486907795,0.241875,0.35812499999999997
2.3699999999999934,0.2968577806256236,0.6204723470336588,50.92162404225201,0.241875,0.35812499999999997
2.3799999999999932,0.2991937091684423,0.6223547491806096,51.136483215426075,0.241875,0.35812499999999997
2.389999999999993,0.30153668027828917,0.6242283783804309,51.35134238860013,0.241875,0.35812499999999997
2.399999999999993,0.3038866610071716,0.6260932082852428,51.56620156177419,0.241875,0.35812499999999997
2.4099999999999926,0.30624361830852437,0.6279492126709058,51.781060734948255,0.241875,0.35812499999999997
2.4199999999999924,0.30860751903767425,0.6297963654373885,51.99591990812232,0.241875,0.35812499999999997
2.429999999999992,0.3109783299523062,0.6316346406091357,52.21077908129637,0.241875,0.35812499999999997
2.439999999999992,0.31335601771293076,0.633464012335433,52.425638254470435,0.241875,0.35812499999999997
2.4499999999999917,0.315740548883353,0.6352844548907708,52.6404974276445,0.241875,0.35812499999999997
2.4599999999999915,0.31813188993114266,0.6370959426752055,52.85535660081856,0.241875,0.35812499999999997
2.4699999999999913,0.32053000722810565,0.6388984502147201,53.070215773992615,0.241875,0.35812499999999997
2.479999999999991,0.32293486705075697,0.640691952161582,53.28507494716668,0.241875,0.35812499999999997
2.489999999999991,0.325346435580795,0.6424764232946997,53.49993412034074,0.241875,0.35812499999999997
2.4999999999999907,0.3277646789055771,0.6442518385199771,53.7147932935148,0.241875,0.35812499999999997
2.5099999999999905,0.3301895630185963,0.646018172870667,53.92965246668886,0.241875,0.35812499999999997
2.5199999999999902,0.33262105381995977,0.6477754015077216,54.14451163986292,0.241875,0.35812499999999997
2.52999999999999,0.3350591171168681,0.6495234997201423,54.35937081303698,0.241875,0.35812499999999997
2.53999999999999,0.3375037186240964,0.6512624429253268,54.57422998621104,0.241875,0.35812499999999997
2.5499999999999896,0.3399548239644763,0.6529922066694147,54.7890891593851,0.241875,0.35812499999999997
2.5599999999999894,0.3424123986693793,0.6547127666276321,55.00394833255916,0.241875,0.35812499999999997
2.569999999999989,0.3448764081792016,0.6564240986046328,55.218807505733224,0.241875,0.35812499999999997
2.579999999999989,0.34734681784385013,0.6581261785348391,55.43366667890728,0.241875,0.35812499999999997
2.5899999999999888,0.3498235929232296,0.6598189824827801,55.64852585208134,0.241875,0.35812499999999997
2.5999999999999885,0.3523066985877314,0.6615024866434281,55.863385025255404,0.241875,0.35812499999999997
2.6099999999999883,0.35479609991872296,0.6631766673425337,56.078244198429466,0.241875,0.35812499999999997
2.619999999999988,0.3572917619090391,0.6648415010369583,56.29310337160352,0.241875,0.35812499999999997
2.629999999999988,0.3597936494634742,0.6664969643150055,56.507962544777584,0.241875,0.35812499999999997
2.6399999999999877,0.36230172739927574,0.6681430338967502,56.722821717951646,0.241875,0.35812499999999997
2.6499999999999875,0.3648159604466391,0.6697796866343662,56.93768089112571,0.241875,0.35812499999999997
2.6599999999999873,0.3673363132492035,0.6714068995124511,57.152540064299764,0.241875,0.35812499999999997
2.669999999999987,0.3698627503645492,0.673024649648351,57.367399237473826,0.241875,0.35812499999999997
2.679999999999987,0.37239523626469584,0.6746329142924808,57.58225841064788,0.241875,0.35812499999999997
2.6899999999999866,0.37493373533660224,0.6762316708286459,57.79711758382194,0.241875,0.35812499999999997
2.6999999999999864,0.377478211882667,0.6778208967743585,58.01197675699599,0.241875,0.35812499999999997
